Time [s],Channel 0,Channel 1
0.249566350,1,1
0.249571400,0,1
0.249572400,0,0
0.249576600,1,0
0.249581600,0,0
0.249582850,0,1
0.249586800,1,1
0.249591850,0,1
0.249592850,0,0
0.249597050,1,0
0.249602050,0,0
0.249603300,0,1
0.249607250,1,1
0.249612300,0,1
0.249613300,0,0
0.249617500,1,0
0.249622500,0,0
0.249627700,1,0
0.249632750,0,0
0.249633950,0,1
0.249637900,1,1
0.249642950,0,1
0.249643350,0,0
0.249648150,1,0
0.249653150,0,0
0.249658350,1,0
0.249663400,0,0
0.249668600,1,0
0.249673600,0,0
0.249678800,1,0
0.249683850,0,0
0.249689050,1,0
0.249694050,0,0
0.249699250,1,0
0.249704300,0,0
0.249709450,1,0
0.249714500,0,0
0.249719700,1,0
0.249724750,0,0
0.249729900,1,0
0.249734950,0,0
0.249740150,1,0
0.249745150,0,0
0.249748400,0,1
0.249750350,1,1
0.249755400,0,1
0.249755800,0,0
0.249760600,1,0
0.249765600,0,0
0.249770800,1,0
0.249775850,0,0
0.249781050,1,0
0.249786050,0,0
0.249791250,1,0
0.249796300,0,0
0.249801450,1,0
0.249806500,0,0
0.249811700,1,0
0.249816750,0,0
0.249821900,1,0
0.249826950,0,0
0.249832150,1,0
0.249837150,0,0
0.249842350,1,0
0.249847400,0,0
0.249852600,1,0
0.249857600,0,0
0.249862800,1,0
0.249867850,0,0
0.249873050,1,0
0.249878050,0,0
0.249883250,1,0
0.249888300,0,0
0.249893450,1,0
0.249898500,0,0
0.249903700,1,0
0.249908750,0,0
0.249913900,1,0
0.249918950,0,0
0.249924150,1,0
0.249929150,0,0
0.249932400,0,1
0.249934350,1,1
0.249939400,0,1
0.249939850,0,0
0.249944600,1,0
0.249949600,0,0
0.249954800,1,0
0.249959850,0,0
0.249965050,1,0
0.249970050,0,0
0.249975250,1,0
0.249980300,0,0
0.249985450,1,0
0.249990500,0,0
0.249995700,1,0
0.250000750,0,0
0.250005900,1,0
0.250010950,0,0
0.250016150,1,0
0.250021150,0,0
0.250026350,1,0
0.250031400,0,0
0.250036600,1,0
0.250041600,0,0
0.250046800,1,0
0.250051850,0,0
0.250057050,1,0
0.250062050,0,0
0.250067250,1,0
0.250072300,0,0
0.250077450,1,0
0.250082500,0,0
0.250087700,1,0
0.250092750,0,0
0.250097900,1,0
0.250102950,0,0
0.250108150,1,0
0.250113150,0,0
0.250116400,0,1
0.250118350,1,1
0.250123400,0,1
0.250123800,0,0
0.250128600,1,0
0.250133600,0,0
0.250138800,1,0
0.250143850,0,0
0.250149050,1,0
0.250154050,0,0
0.250159250,1,0
0.250164300,0,0
0.250169450,1,0
0.250174500,0,0
0.250179700,1,0
0.250184750,0,0
0.250189900,1,0
0.250194950,0,0
0.250195600,0,1
0.250200150,1,1
0.250205150,0,1
0.250206150,0,0
0.250210350,1,0
0.250216600,1,1
0.347319650,1,0
0.347325650,0,0
0.347326850,0,1
0.347330800,1,1
0.347335900,0,1
0.347336900,0,0
0.347341050,1,0
0.347346100,0,0
0.347347300,0,1
0.347351300,1,1
0.347356300,0,1
0.347357300,0,0
0.347361500,1,0
0.347366550,0,0
0.347367750,0,1
0.347371750,1,1
0.347376750,0,1
0.347377750,0,0
0.347381950,1,0
0.347387000,0,0
0.347392150,1,0
0.347397200,0,0
0.347402400,1,0
0.347407450,0,0
0.347412600,1,0
0.347417650,0,0
0.347422850,1,0
0.347427900,0,0
0.347429100,0,1
0.347433050,1,1
0.347438100,0,1
0.347439100,0,0
0.347443300,1,0
0.347448300,0,0
0.347453500,1,0
0.347458550,0,0
0.347463750,1,0
0.347468750,0,0
0.347473950,1,0
0.347479000,0,0
0.347484200,1,0
0.347489200,0,0
0.347494400,1,0
0.347499450,0,0
0.347504600,1,0
0.347509650,0,0
0.347510350,0,1
0.347514850,1,1
0.347521850,1,0
0.347527900,0,0
0.347529100,0,1
0.347533050,1,1
0.347538100,0,1
0.347539100,0,0
0.347543300,1,0
0.347548300,0,0
0.347549550,0,1
0.347553500,1,1
0.347558550,0,1
0.347559550,0,0
0.347563750,1,0
0.347568750,0,0
0.347570000,0,1
0.347573950,1,1
0.347579000,0,1
0.347580000,0,0
0.347584150,1,0
0.347589200,0,0
0.347594400,1,0
0.347599450,0,0
0.347600650,0,1
0.347604600,1,1
0.347609650,0,1
0.347610050,0,0
0.347614850,1,0
0.347619850,0,0
0.347625050,1,0
0.347630100,0,0
0.347635300,1,0
0.347640300,0,0
0.347645500,1,0
0.347650550,0,0
0.347655750,1,0
0.347660750,0,0
0.347661400,0,1
0.347665950,1,1
0.347671000,0,1
0.347676150,1,1
0.347681200,0,1
0.347686400,1,1
0.347691450,0,1
0.347696600,1,1
0.347701650,0,1
0.347706850,1,1
0.347711850,0,1
0.347712850,0,0
0.347717050,1,0
0.347723300,1,1
0.347781100,1,0
0.347787100,0,0
0.347788300,0,1
0.347792250,1,1
0.347797300,0,1
0.347798300,0,0
0.347802500,1,0
0.347807550,0,0
0.347808750,0,1
0.347812700,1,1
0.347817750,0,1
0.347818750,0,0
0.347822950,1,0
0.347828000,0,0
0.347829200,0,1
0.347833150,1,1
0.347838200,0,1
0.347839200,0,0
0.347843400,1,0
0.347848450,0,0
0.347853600,1,0
0.347858650,0,0
0.347863850,1,0
0.347868850,0,0
0.347874050,1,0
0.347879100,0,0
0.347884300,1,0
0.347889300,0,0
0.347890550,0,1
0.347894500,1,1
0.347899550,0,1
0.347900550,0,0
0.347904750,1,0
0.347909750,0,0
0.347911000,0,1
0.347914950,1,1
0.347920000,0,1
0.347921000,0,0
0.347925150,1,0
0.347930200,0,0
0.347935400,1,0
0.347940450,0,0
0.347945600,1,0
0.347950650,0,0
0.347955850,1,0
0.347960850,0,0
0.347966050,1,0
0.347971100,0,0
0.347971750,0,1
0.347976300,1,1
0.347983300,1,0
0.347989300,0,0
0.347990500,0,1
0.347994500,1,1
0.347999550,0,1
0.348000550,0,0
0.348004700,1,0
0.348009750,0,0
0.348010950,0,1
0.348014950,1,1
0.348020000,0,1
0.348021000,0,0
0.348025150,1,0
0.348030200,0,0
0.348031400,0,1
0.348035400,1,1
0.348040450,0,1
0.348041450,0,0
0.348045600,1,0
0.348050650,0,0
0.348055850,1,0
0.348060850,0,0
0.348062100,0,1
0.348066050,1,1
0.348071100,0,1
0.348071500,0,0
0.348076300,1,0
0.348081300,0,0
0.348086500,1,0
0.348091550,0,0
0.348096750,1,0
0.348101750,0,0
0.348106950,1,0
0.348112000,0,0
0.348117150,1,0
0.348122200,0,0
0.348127400,1,0
0.348132450,0,0
0.348137600,1,0
0.348142650,0,0
0.348147850,1,0
0.348152850,0,0
0.348158050,1,0
0.348163100,0,0
0.348168300,1,0
0.348173300,0,0
0.348176550,0,1
0.348178500,1,1
0.348183550,0,1
0.348183950,0,0
0.348188750,1,0
0.348193750,0,0
0.348198950,1,0
0.348204000,0,0
0.348209150,1,0
0.348214200,0,0
0.348219400,1,0
0.348224450,0,0
0.348229600,1,0
0.348234650,0,0
0.348239850,1,0
0.348244850,0,0
0.348250050,1,0
0.348255100,0,0
0.348260300,1,0
0.348265300,0,0
0.348270500,1,0
0.348275550,0,0
0.348280750,1,0
0.348285750,0,0
0.348290950,1,0
0.348296000,0,0
0.348301150,1,0
0.348306200,0,0
0.348311400,1,0
0.348316400,0,0
0.348321600,1,0
0.348326650,0,0
0.348331850,1,0
0.348336850,0,0
0.348342050,1,0
0.348347100,0,0
0.348352300,1,0
0.348357300,0,0
0.348360550,0,1
0.348362500,1,1
0.348367550,0,1
0.348368000,0,0
0.348372700,1,0
0.348377750,0,0
0.348382950,1,0
0.348388000,0,0
0.348393150,1,0
0.348398200,0,0
0.348403400,1,0
0.348408400,0,0
0.348413600,1,0
0.348418650,0,0
0.348423850,1,0
0.348428850,0,0
0.348434050,1,0
0.348439100,0,0
0.348444300,1,0
0.348449300,0,0
0.348454500,1,0
0.348459550,0,0
0.348464700,1,0
0.348469750,0,0
0.348474950,1,0
0.348480000,0,0
0.348485150,1,0
0.348490200,0,0
0.348495400,1,0
0.348500400,0,0
0.348505600,1,0
0.348510650,0,0
0.348515850,1,0
0.348520850,0,0
0.348526050,1,0
0.348531100,0,0
0.348536300,1,0
0.348541300,0,0
0.348544550,0,1
0.348546500,1,1
0.348551550,0,1
0.348551950,0,0
0.348556700,1,0
0.348561750,0,0
0.348566950,1,0
0.348572000,0,0
0.348577150,1,0
0.348582200,0,0
0.348587400,1,0
0.348592400,0,0
0.348597600,1,0
0.348602650,0,0
0.348607850,1,0
0.348612850,0,0
0.348618050,1,0
0.348623100,0,0
0.348623800,0,1
0.348628300,1,1
0.348633300,0,1
0.348634300,0,0
0.348638500,1,0
0.348644750,1,1
0.446619800,1,0
0.446625800,0,0
0.446626950,0,1
0.446630950,1,1
0.446636000,0,1
0.446637000,0,0
0.446641200,1,0
0.446646250,0,0
0.446647450,0,1
0.446651400,1,1
0.446656450,0,1
0.446657450,0,0
0.446661650,1,0
0.446666700,0,0
0.446667900,0,1
0.446671850,1,1
0.446676900,0,1
0.446677900,0,0
0.446682100,1,0
0.446687100,0,0
0.446692300,1,0
0.446697350,0,0
0.446702550,1,0
0.446707550,0,0
0.446712750,1,0
0.446717800,0,0
0.446723000,1,0
0.446728000,0,0
0.446729250,0,1
0.446733200,1,1
0.446738250,0,1
0.446739250,0,0
0.446743400,1,0
0.446748450,0,0
0.446753650,1,0
0.446758700,0,0
0.446763850,1,0
0.446768900,0,0
0.446774100,1,0
0.446779100,0,0
0.446784300,1,0
0.446789350,0,0
0.446794550,1,0
0.446799550,0,0
0.446804750,1,0
0.446809800,0,0
0.446810400,0,1
0.446814950,1,1
0.446822000,1,0
0.446828000,0,0
0.446829200,0,1
0.446833200,1,1
0.446838250,0,1
0.446839250,0,0
0.446843400,1,0
0.446848450,0,0
0.446849650,0,1
0.446853650,1,1
0.446858650,0,1
0.446859650,0,0
0.446863850,1,0
0.446868900,0,0
0.446870100,0,1
0.446874100,1,1
0.446879100,0,1
0.446880100,0,0
0.446884300,1,0
0.446889350,0,0
0.446894550,1,0
0.446899550,0,0
0.446900800,0,1
0.446904750,1,1
0.446909800,0,1
0.446910200,0,0
0.446914950,1,0
0.446920000,0,0
0.446925200,1,0
0.446930250,0,0
0.446935400,1,0
0.446940450,0,0
0.446945650,1,0
0.446950650,0,0
0.446955850,1,0
0.446960900,0,0
0.446961550,0,1
0.446966100,1,1
0.446971100,0,1
0.446976300,1,1
0.446981350,0,1
0.446986550,1,1
0.446991550,0,1
0.446996750,1,1
0.447001800,0,1
0.447006950,1,1
0.447012000,0,1
0.447013000,0,0
0.447017200,1,0
0.447023450,1,1
0.447080250,1,0
0.447086250,0,0
0.447087400,0,1
0.447091400,1,1
0.447096450,0,1
0.447097450,0,0
0.447101650,1,0
0.447106650,0,0
0.447107900,0,1
0.447111850,1,1
0.447116900,0,1
0.447117900,0,0
0.447122100,1,0
0.447127100,0,0
0.447128350,0,1
0.447132300,1,1
0.447137350,0,1
0.447138350,0,0
0.447142550,1,0
0.447147550,0,0
0.447152750,1,0
0.447157800,0,0
0.447162950,1,0
0.447168000,0,0
0.447173200,1,0
0.447178250,0,0
0.447183400,1,0
0.447188450,0,0
0.447189700,0,1
0.447193650,1,1
0.447198650,0,1
0.447199650,0,0
0.447203850,1,0
0.447208900,0,0
0.447210100,0,1
0.447214100,1,1
0.447219100,0,1
0.447220100,0,0
0.447224300,1,0
0.447229350,0,0
0.447234550,1,0
0.447239550,0,0
0.447244750,1,0
0.447249800,0,0
0.447254950,1,0
0.447260000,0,0
0.447265200,1,0
0.447270250,0,0
0.447270900,0,1
0.447275400,1,1
0.447282450,1,0
0.447288450,0,0
0.447289650,0,1
0.447293600,1,1
0.447298650,0,1
0.447299650,0,0
0.447303850,1,0
0.447308900,0,0
0.447310100,0,1
0.447314100,1,1
0.447319100,0,1
0.447320100,0,0
0.447324300,1,0
0.447329350,0,0
0.447330550,0,1
0.447334550,1,1
0.447339550,0,1
0.447340550,0,0
0.447344750,1,0
0.447349800,0,0
0.447354950,1,0
0.447360000,0,0
0.447361250,0,1
0.447365200,1,1
0.447370250,0,1
0.447370700,0,0
0.447375400,1,0
0.447380450,0,0
0.447385650,1,0
0.447390650,0,0
0.447395850,1,0
0.447400900,0,0
0.447406100,1,0
0.447411100,0,0
0.447416300,1,0
0.447421350,0,0
0.447426550,1,0
0.447431550,0,0
0.447436750,1,0
0.447441800,0,0
0.447446950,1,0
0.447452000,0,0
0.447457200,1,0
0.447462250,0,0
0.447467400,1,0
0.447472450,0,0
0.447475700,0,1
0.447477650,1,1
0.447482650,0,1
0.447483150,0,0
0.447487850,1,0
0.447492900,0,0
0.447498100,1,0
0.447503100,0,0
0.447508300,1,0
0.447513350,0,0
0.447518550,1,0
0.447523550,0,0
0.447528750,1,0
0.447533800,0,0
0.447538950,1,0
0.447544000,0,0
0.447549200,1,0
0.447554200,0,0
0.447559400,1,0
0.447564450,0,0
0.447569650,1,0
0.447574650,0,0
0.447579850,1,0
0.447584900,0,0
0.447590100,1,0
