Time [s],Channel 0,Channel 1
5.509714500,0,0
5.509719700,1,0
5.509724700,0,0
5.509729800,1,0
5.509734900,0,0
5.509740000,1,0
5.509745100,0,0
5.509750200,1,0
5.509755200,0,0
5.509760400,1,0
5.509765400,0,0
5.509770600,1,0
5.509775600,0,0
5.509780800,1,0
5.509785800,0,0
5.509790900,1,0
5.509796000,0,0
5.509801100,1,0
5.509806200,0,0
5.509809400,0,1
5.509811300,1,1
5.509816400,0,1
5.509816800,0,0
5.509821500,1,0
5.509826500,0,0
5.509831700,1,0
5.509836700,0,0
5.509841900,1,0
5.509846900,0,0
5.509852100,1,0
5.509857100,0,0
5.509862200,1,0
5.509867300,0,0
5.509872400,1,0
5.509877500,0,0
5.509882600,1,0
5.509887600,0,0
5.509888300,0,1
5.509892800,1,1
5.509897800,0,1
5.509898800,0,0
5.509903000,1,0
5.509909200,1,1
5.607786500,1,0
5.607792500,0,0
5.607793600,0,1
5.607797600,1,1
5.607802700,0,1
5.607803700,0,0
5.607807800,1,0
5.607812900,0,0
5.607814000,0,1
5.607818000,1,1
5.607823000,0,1
5.607824000,0,0
5.607828200,1,0
5.607833200,0,0
5.607834400,0,1
5.607838400,1,1
5.607843400,0,1
5.607844400,0,0
5.607848600,1,0
5.607853600,0,0
5.607858700,1,0
5.607863800,0,0
5.607868900,1,0
5.607874000,0,0
5.607879100,1,0
5.607884100,0,0
5.607889300,1,0
5.607894300,0,0
5.607895500,0,1
5.607899500,1,1
5.607904500,0,1
5.607905500,0,0
5.607909700,1,0
5.607914700,0,0
5.607919900,1,0
5.607924900,0,0
5.607930000,1,0
5.607935100,0,0
5.607940200,1,0
5.607945300,0,0
5.607950400,1,0
5.607955400,0,0
5.607960600,1,0
5.607965600,0,0
5.607970800,1,0
5.607975800,0,0
5.607976400,0,1
5.607981000,1,1
5.607988000,1,0
5.607994000,0,0
5.607995200,0,1
5.607999100,1,1
5.608004200,0,1
5.608005200,0,0
5.608009300,1,0
5.608014400,0,0
5.608015600,0,1
5.608019500,1,1
5.608024600,0,1
5.608025600,0,0
5.608029700,1,0
5.608034700,0,0
5.608035900,0,1
5.608039900,1,1
5.608044900,0,1
5.608045900,0,0
5.608050100,1,0
5.608055100,0,0
5.608060300,1,0
5.608065300,0,0
5.608066500,0,1
5.608070400,1,1
5.608075500,0,1
5.608075900,0,0
5.608080600,1,0
5.608085700,0,0
5.608090800,1,0
5.608095800,0,0
5.608101000,1,0
5.608106000,0,0
5.608111200,1,0
5.608116200,0,0
5.608121400,1,0
5.608126400,0,0
5.608127100,0,1
5.608131600,1,1
5.608136600,0,1
5.608141700,1,1
5.608146800,0,1
5.608151900,1,1
5.608157000,0,1
5.608162100,1,1
5.608167100,0,1
5.608172300,1,1
5.608177300,0,1
5.608178300,0,0
5.608182500,1,0
5.608188700,1,1
5.608247500,1,0
5.608253500,0,0
5.608254700,0,1
5.608258600,1,1
5.608263700,0,1
5.608264700,0,0
5.608268800,1,0
5.608273900,0,0
5.608275100,0,1
5.608279000,1,1
5.608284100,0,1
5.608285100,0,0
5.608289200,1,0
5.608294300,0,0
5.608295400,0,1
5.608299400,1,1
5.608304400,0,1
5.608305400,0,0
5.608309600,1,0
5.608314600,0,0
5.608319800,1,0
5.608324800,0,0
5.608330000,1,0
5.608335000,0,0
5.608340100,1,0
5.608345200,0,0
5.608350300,1,0
5.608355400,0,0
5.608356600,0,1
5.608360500,1,1
5.608365600,0,1
5.608366600,0,0
5.608370700,1,0
5.608375700,0,0
5.608376900,0,1
5.608380900,1,1
5.608385900,0,1
5.608386900,0,0
5.608391100,1,0
5.608396100,0,0
5.608401300,1,0
5.608406300,0,0
5.608411400,1,0
5.608416500,0,0
5.608421600,1,0
5.608426700,0,0
5.608431800,1,0
5.608436800,0,0
5.608437500,0,1
5.608442000,1,1
5.608449000,1,0
5.608455000,0,0
5.608456200,0,1
5.608460200,1,1
5.608465200,0,1
5.608466200,0,0
5.608470400,1,0
5.608475400,0,0
5.608476600,0,1
5.608480600,1,1
5.608485600,0,1
5.608486600,0,0
5.608490700,1,0
5.608495800,0,0
5.608497000,0,1
5.608500900,1,1
5.608506000,0,1
5.608507000,0,0
5.608511100,1,0
5.608516100,0,0
5.608521300,1,0
5.608526300,0,0
5.608527500,0,1
5.608531500,1,1
5.608536500,0,1
5.608537000,0,0
5.608541700,1,0
5.608546700,0,0
5.608551900,1,0
5.608556900,0,0
5.608562000,1,0
5.608567100,0,0
5.608572200,1,0
5.608577300,0,0
5.608582400,1,0
5.608587400,0,0
5.608592600,1,0
5.608597600,0,0
5.608602800,1,0
5.608607800,0,0
5.608613000,1,0
5.608618000,0,0
5.608623100,1,0
5.608628200,0,0
5.608633300,1,0
5.608638400,0,0
5.608641600,0,1
5.608643500,1,1
5.608648600,0,1
5.608649000,0,0
5.608653700,1,0
5.608658700,0,0
5.608663900,1,0
5.608668900,0,0
5.608674100,1,0
5.608679100,0,0
5.608684300,1,0
5.608689300,0,0
5.608694400,1,0
5.608699500,0,0
5.608704600,1,0
5.608709700,0,0
5.608714800,1,0
5.608719800,0,0
5.608725000,1,0
5.608730000,0,0
5.608735200,1,0
5.608740200,0,0
5.608745400,1,0
5.608750400,0,0
5.608755600,1,0
5.608760600,0,0
5.608765700,1,0
5.608770800,0,0
5.608775900,1,0
5.608781000,0,0
5.608786100,1,0
5.608791100,0,0
5.608796300,1,0
5.608801300,0,0
5.608806500,1,0
5.608811500,0,0
5.608816700,1,0
5.608821700,0,0
5.608824900,0,1
5.608826800,1,1
5.608831900,0,1
5.608832300,0,0
5.608837000,1,0
5.608842100,0,0
5.608847200,1,0
5.608852300,0,0
5.608857400,1,0
5.608862400,0,0
5.608867600,1,0
5.608872600,0,0
5.608877800,1,0
5.608882800,0,0
5.608888000,1,0
5.608893000,0,0
5.608898100,1,0
5.608903200,0,0
5.608908300,1,0
5.608913400,0,0
5.608918500,1,0
5.608923500,0,0
5.608928700,1,0
5.608933700,0,0
5.608938900,1,0
5.608943900,0,0
5.608949100,1,0
5.608954100,0,0
5.608959300,1,0
5.608964300,0,0
5.608969400,1,0
5.608974500,0,0
5.608979600,1,0
5.608984700,0,0
5.608989800,1,0
5.608994800,0,0
5.609000000,1,0
5.609005000,0,0
5.609008200,0,1
5.609010200,1,1
5.609015200,0,1
5.609015600,0,0
5.609020400,1,0
5.609025400,0,0
5.609030600,1,0
5.609035600,0,0
5.609040700,1,0
5.609045800,0,0
5.609050900,1,0
5.609056000,0,0
5.609061100,1,0
5.609066100,0,0
5.609071300,1,0
5.609076300,0,0
5.609081500,1,0
5.609086500,0,0
5.609087100,0,1
5.609091700,1,1
5.609096700,0,1
5.609097700,0,0
5.609101800,1,0
5.609108100,1,1
5.706040300,1,0
5.706046300,0,0
5.706047500,0,1
5.706051500,1,1
5.706056500,0,1
5.706057500,0,0
5.706061700,1,0
5.706066700,0,0
5.706067900,0,1
5.706071900,1,1
5.706076900,0,1
5.706077900,0,0
5.706082100,1,0
5.706087100,0,0
5.706088300,0,1
5.706092200,1,1
5.706097300,0,1
5.706098300,0,0
5.706102400,1,0
5.706107500,0,0
5.706112600,1,0
5.706117600,0,0
5.706122800,1,0
5.706127800,0,0
5.706133000,1,0
5.706138000,0,0
5.706143200,1,0
5.706148200,0,0
5.706149400,0,1
5.706153300,1,1
5.706158400,0,1
5.706159400,0,0
5.706163500,1,0
5.706168600,0,0
5.706173700,1,0
5.706178800,0,0
5.706183900,1,0
5.706188900,0,0
5.706194100,1,0
5.706199100,0,0
5.706204300,1,0
5.706209300,0,0
5.706214500,1,0
5.706219500,0,0
5.706224600,1,0
5.706229700,0,0
5.706230300,0,1
