Time [s],Channel 0,Channel 1
5.213931500,0,1
5.213936300,1,1
5.213941300,0,1
5.213946500,1,1
5.213951500,0,1
5.213956600,1,1
5.213961700,0,1
5.213966800,1,1
5.213971900,0,1
5.213977000,1,1
5.213982000,0,1
5.213987200,1,1
5.213992200,0,1
5.213997400,1,1
5.214002400,0,1
5.214007600,1,1
5.214012600,0,1
5.214017800,1,1
5.214022800,0,1
5.214023800,0,0
5.214027900,1,0
5.214034100,1,1
5.214431000,1,0
5.214437000,0,0
5.214438100,0,1
5.214442100,1,1
5.214447200,0,1
5.214448200,0,0
5.214452300,1,0
5.214457300,0,0
5.214458500,0,1
5.214462500,1,1
5.214467500,0,1
5.214468500,0,0
5.214472700,1,0
5.214477700,0,0
5.214482900,1,0
5.214487900,0,0
5.214493000,1,0
5.214498100,0,0
5.214503200,1,0
5.214508300,0,0
5.214513400,1,0
5.214518400,0,0
5.214523600,1,0
5.214528600,0,0
5.214533800,1,0
5.214538800,0,0
5.214544000,1,0
5.214549000,0,0
5.214554200,1,0
5.214559200,0,0
5.214564300,1,0
5.214569400,0,0
5.214570600,0,1
5.214574500,1,1
5.214579600,0,1
5.214580600,0,0
5.214584700,1,0
5.214589700,0,0
5.214594900,1,0
5.214599900,0,0
5.214605100,1,0
5.214610100,0,0
5.214615300,1,0
5.214620300,0,0
5.214620700,0,1
5.214625400,1,1
5.214632500,1,0
5.214638500,0,0
5.214639700,0,1
5.214643600,1,1
5.214648700,0,1
5.214649700,0,0
5.214653800,1,0
5.214658900,0,0
5.214660000,0,1
5.214664000,1,1
5.214669000,0,1
5.214670000,0,0
5.214674200,1,0
5.214679200,0,0
5.214684400,1,0
5.214689400,0,0
5.214694600,1,0
5.214699600,0,0
5.214704700,1,0
5.214709800,0,0
5.214711000,0,1
5.214714900,1,1
5.214720000,0,1
5.214720200,0,0
5.214725100,1,0
5.214730100,0,0
5.214735300,1,0
5.214740300,0,0
5.214745500,1,0
5.214750500,0,0
5.214755700,1,0
5.214760700,0,0
5.214765900,1,0
5.214770900,0,0
5.214776000,1,0
5.214781100,0,0
5.214781500,0,1
5.214786200,1,1
5.214791300,0,1
5.214796400,1,1
5.214801400,0,1
5.214801700,0,0
5.214806600,1,0
5.214811600,0,0
5.214816800,1,0
5.214821800,0,0
5.214825000,0,1
5.214827000,1,1
5.214832000,0,1
5.214832200,0,0
5.214837200,1,0
5.214842200,0,0
5.214842600,0,1
5.214847300,1,1
5.214852400,0,1
5.214857500,1,1
5.214862600,0,1
5.214862800,0,0
5.214867700,1,0
5.214872700,0,0
5.214877900,1,0
5.214882900,0,0
5.214883300,0,1
5.214888100,1,1
5.214893100,0,1
5.214898300,1,1
5.214903300,0,1
5.214908400,1,1
5.214913500,0,1
5.214914500,0,0
5.214918600,1,0
5.214924800,1,1
5.215379700,1,0
5.215385700,0,0
5.215386800,0,1
5.215390800,1,1
5.215395800,0,1
5.215396800,0,0
5.215401000,1,0
5.215406000,0,0
5.215407200,0,1
5.215411200,1,1
5.215416200,0,1
5.215417200,0,0
5.215421400,1,0
5.215426400,0,0
5.215431600,1,0
5.215436600,0,0
5.215441700,1,0
5.215446800,0,0
5.215451900,1,0
5.215457000,0,0
5.215462100,1,0
5.215467100,0,0
5.215472300,1,0
5.215477300,0,0
5.215482500,1,0
5.215487500,0,0
5.215492700,1,0
5.215497700,0,0
5.215502800,1,0
5.215507900,0,0
5.215513000,1,0
5.215518100,0,0
5.215523200,1,0
5.215528300,0,0
5.215533400,1,0
5.215538400,0,0
5.215543600,1,0
5.215548600,0,0
5.215553800,1,0
5.215558800,0,0
5.215564000,1,0
5.215569000,0,0
5.215569400,0,1
5.215574100,1,1
5.215581200,1,0
5.215587200,0,0
5.215588400,0,1
5.215592300,1,1
5.215597400,0,1
5.215598400,0,0
5.215602500,1,0
5.215607500,0,0
5.215608700,0,1
5.215612700,1,1
5.215617700,0,1
5.215618700,0,0
5.215622900,1,0
5.215627900,0,0
5.215633100,1,0
5.215638100,0,0
5.215643300,1,0
5.215648300,0,0
5.215653400,1,0
5.215658500,0,0
5.215659700,0,1
5.215663600,1,1
5.215668700,0,1
5.215668900,0,0
5.215673800,1,0
5.215678800,0,0
5.215684000,1,0
5.215689000,0,0
5.215694200,1,0
5.215699200,0,0
5.215704400,1,0
5.215709400,0,0
5.215714600,1,0
5.215719600,0,0
5.215724700,1,0
5.215729800,0,0
5.215734900,1,0
5.215740000,0,0
5.215745100,1,0
5.215750100,0,0
5.215755300,1,0
5.215760300,0,0
5.215760700,0,1
5.215765500,1,1
5.215770500,0,1
5.215771500,0,0
5.215775700,1,0
5.215781900,1,1
5.216176700,1,0
5.216182700,0,0
5.216183800,0,1
5.216187800,1,1
5.216192900,0,1
5.216193900,0,0
5.216198000,1,0
5.216203100,0,0
5.216204200,0,1
5.216208200,1,1
5.216213200,0,1
5.216214200,0,0
5.216218400,1,0
5.216223400,0,0
5.216228600,1,0
5.216233600,0,0
5.216238800,1,0
5.216243800,0,0
5.216249000,1,0
5.216254000,0,0
5.216259100,1,0
5.216264200,0,0
5.216269300,1,0
5.216274400,0,0
5.216279500,1,0
5.216284500,0,0
5.216289700,1,0
5.216294700,0,0
5.216299900,1,0
5.216304900,0,0
5.216310100,1,0
5.216315100,0,0
5.216320200,1,0
5.216325300,0,0
5.216330400,1,0
5.216335500,0,0
5.216340600,1,0
5.216345600,0,0
5.216346900,0,1
5.216350800,1,1
5.216355800,0,1
5.216356100,0,0
5.216361000,1,0
5.216366000,0,0
5.216366400,0,1
5.216371200,1,1
5.216378200,1,0
5.216384200,0,0
5.216385400,0,1
5.216389300,1,1
5.216394400,0,1
5.216395400,0,0
5.216399500,1,0
5.216404600,0,0
5.216405800,0,1
5.216409700,1,1
5.216414800,0,1
5.216415800,0,0
5.216419900,1,0
5.216424900,0,0
5.216430100,1,0
5.216435100,0,0
5.216440300,1,0
5.216445300,0,0
5.216450500,1,0
5.216455500,0,0
5.216456700,0,1
5.216460700,1,1
5.216465700,0,1
5.216465900,0,0
5.216470800,1,0
5.216475900,0,0
5.216476300,0,1
5.216481000,1,1
5.216486100,0,1
5.216491200,1,1
5.216496200,0,1
5.216501400,1,1
5.216506400,0,1
5.216511600,1,1
5.216516600,0,1
5.216521800,1,1
5.216526800,0,1
5.216531900,1,1
5.216537000,0,1
5.216542100,1,1
5.216547200,0,1
5.216552300,1,1
5.216557400,0,1
5.216562500,1,1
5.216567500,0,1
5.216568500,0,0
5.216572700,1,0
5.216578900,1,1
5.216966700,1,0
5.216972700,0,0
5.216973900,0,1
5.216977800,1,1
5.216982900,0,1
5.216983900,0,0
5.216988000,1,0
5.216993100,0,0
5.216994300,0,1
5.216998200,1,1
5.217003300,0,1
5.217004300,0,0
5.217008400,1,0
5.217013500,0,0
5.217018600,1,0
5.217023600,0,0
5.217028800,1,0
5.217033800,0,0
5.217039000,1,0
5.217044000,0,0
5.217049200,1,0
5.217054200,0,0
5.217059400,1,0
5.217064400,0,0
5.217069500,1,0
5.217074600,0,0
5.217075800,0,1
5.217079700,1,1
5.217084800,0,1
5.217089900,1,1
5.217094900,0,1
5.217100100,1,1
5.217105100,0,1
5.217110300,1,1
5.217115300,0,1
5.217120500,1,1
5.217125500,0,1
5.217130600,1,1
5.217135700,0,1
5.217136700,0,0
5.217140800,1,0
5.217145900,0,0
